planning_lesson,implementation_lesson,domain_id,domain,microservice_id,microservice_name,service_archetype,team_id,java_version,spring_boot_version,build_tool,gradle_version,build_dsl,packaging,java_package,application_class,backend_module_path,api_base_path,api_access_policy,customer_auth_audience,admin_auth_audience,web_stack,api_contract,security_stack,persistence_stack,database_engine,database_name,schema_name,migration_tool,owned_table_count,full_cdc_table_count,excluded_cdc_table_count,outgoing_relationship_count,incoming_relationship_count,event_outgoing_count,event_incoming_count,colocated_validation_count,kafka_producer_required,kafka_consumer_required,outbox_required,dlq_consumer_required,resilience_stack,observability_stack,testing_stack,container_strategy,deployment_unit,deployment_namespace,implementation_status
129,707,51,reference,svc-0507,reference-07,ADMIN_API_SERVICE,team-051,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.reference.service0507,Reference07Application,applications/backend/services/reference/reference-07,/api/v1/reference/07,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,reference_svc_07,reference,Flyway,10,10,0,3,10,3,10,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,reference-07,retail-reference,PLANNED
129,708,51,reference,svc-0508,reference-08,ADMIN_API_SERVICE,team-051,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.reference.service0508,Reference08Application,applications/backend/services/reference/reference-08,/api/v1/reference/08,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,reference_svc_08,reference,Flyway,10,10,0,6,10,6,10,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,reference-08,retail-reference,PLANNED
129,709,51,reference,svc-0509,reference-09,ADMIN_API_SERVICE,team-051,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.reference.service0509,Reference09Application,applications/backend/services/reference/reference-09,/api/v1/reference/09,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,reference_svc_09,reference,Flyway,10,10,0,3,10,3,10,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,reference-09,retail-reference,PLANNED
129,710,51,reference,svc-0510,reference-10,ADMIN_API_SERVICE,team-051,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.reference.service0510,Reference10Application,applications/backend/services/reference/reference-10,/api/v1/reference/10,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,reference_svc_10,reference,Flyway,10,10,0,6,10,6,10,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,reference-10,retail-reference,PLANNED
129,711,52,localization,svc-0511,localization-01,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0511,Localization01Application,applications/backend/services/localization/localization-01,/api/v1/localization/01,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_01,localization,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-01,retail-localization,PLANNED
129,712,52,localization,svc-0512,localization-02,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0512,Localization02Application,applications/backend/services/localization/localization-02,/api/v1/localization/02,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_02,localization,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-02,retail-localization,PLANNED
129,713,52,localization,svc-0513,localization-03,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0513,Localization03Application,applications/backend/services/localization/localization-03,/api/v1/localization/03,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_03,localization,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-03,retail-localization,PLANNED
129,714,52,localization,svc-0514,localization-04,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0514,Localization04Application,applications/backend/services/localization/localization-04,/api/v1/localization/04,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_04,localization,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-04,retail-localization,PLANNED
129,715,52,localization,svc-0515,localization-05,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0515,Localization05Application,applications/backend/services/localization/localization-05,/api/v1/localization/05,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_05,localization,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-05,retail-localization,PLANNED
129,716,52,localization,svc-0516,localization-06,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0516,Localization06Application,applications/backend/services/localization/localization-06,/api/v1/localization/06,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_06,localization,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-06,retail-localization,PLANNED
129,717,52,localization,svc-0517,localization-07,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0517,Localization07Application,applications/backend/services/localization/localization-07,/api/v1/localization/07,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_07,localization,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-07,retail-localization,PLANNED
129,718,52,localization,svc-0518,localization-08,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0518,Localization08Application,applications/backend/services/localization/localization-08,/api/v1/localization/08,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_08,localization,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-08,retail-localization,PLANNED
129,719,52,localization,svc-0519,localization-09,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0519,Localization09Application,applications/backend/services/localization/localization-09,/api/v1/localization/09,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_09,localization,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-09,retail-localization,PLANNED
129,720,52,localization,svc-0520,localization-10,SHARED_API_SERVICE,team-052,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.localization.service0520,Localization10Application,applications/backend/services/localization/localization-10,/api/v1/localization/10,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,localization_svc_10,localization,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,localization-10,retail-localization,PLANNED
129,721,53,geo,svc-0521,geo-01,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0521,Geo01Application,applications/backend/services/geo/geo-01,/api/v1/geo/01,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_01,geo,Flyway,10,10,0,9,14,9,13,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-01,retail-geo,PLANNED
129,722,53,geo,svc-0522,geo-02,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0522,Geo02Application,applications/backend/services/geo/geo-02,/api/v1/geo/02,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_02,geo,Flyway,10,10,0,9,14,9,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-02,retail-geo,PLANNED
129,723,53,geo,svc-0523,geo-03,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0523,Geo03Application,applications/backend/services/geo/geo-03,/api/v1/geo/03,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_03,geo,Flyway,10,10,0,9,14,9,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-03,retail-geo,PLANNED
129,724,53,geo,svc-0524,geo-04,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0524,Geo04Application,applications/backend/services/geo/geo-04,/api/v1/geo/04,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_04,geo,Flyway,10,10,0,6,14,6,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-04,retail-geo,PLANNED
129,725,53,geo,svc-0525,geo-05,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0525,Geo05Application,applications/backend/services/geo/geo-05,/api/v1/geo/05,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_05,geo,Flyway,10,10,0,6,14,6,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-05,retail-geo,PLANNED
129,726,53,geo,svc-0526,geo-06,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0526,Geo06Application,applications/backend/services/geo/geo-06,/api/v1/geo/06,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_06,geo,Flyway,10,10,0,3,14,3,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-06,retail-geo,PLANNED
129,727,53,geo,svc-0527,geo-07,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0527,Geo07Application,applications/backend/services/geo/geo-07,/api/v1/geo/07,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_07,geo,Flyway,10,10,0,3,14,3,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-07,retail-geo,PLANNED
129,728,53,geo,svc-0528,geo-08,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0528,Geo08Application,applications/backend/services/geo/geo-08,/api/v1/geo/08,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_08,geo,Flyway,10,10,0,6,14,6,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-08,retail-geo,PLANNED
129,729,53,geo,svc-0529,geo-09,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0529,Geo09Application,applications/backend/services/geo/geo-09,/api/v1/geo/09,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_09,geo,Flyway,10,10,0,3,14,3,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-09,retail-geo,PLANNED
129,730,53,geo,svc-0530,geo-10,ADMIN_API_SERVICE,team-053,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.geo.service0530,Geo10Application,applications/backend/services/geo/geo-10,/api/v1/geo/10,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,geo_svc_10,geo,Flyway,10,10,0,6,14,6,14,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,geo-10,retail-geo,PLANNED
129,731,54,currency,svc-0531,currency-01,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0531,Currency01Application,applications/backend/services/currency/currency-01,/api/v1/currency/01,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_01,currency,Flyway,10,10,0,9,6,8,6,1,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-01,retail-currency,PLANNED
129,732,54,currency,svc-0532,currency-02,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0532,Currency02Application,applications/backend/services/currency/currency-02,/api/v1/currency/02,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_02,currency,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-02,retail-currency,PLANNED
129,733,54,currency,svc-0533,currency-03,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0533,Currency03Application,applications/backend/services/currency/currency-03,/api/v1/currency/03,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_03,currency,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-03,retail-currency,PLANNED
129,734,54,currency,svc-0534,currency-04,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0534,Currency04Application,applications/backend/services/currency/currency-04,/api/v1/currency/04,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_04,currency,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-04,retail-currency,PLANNED
129,735,54,currency,svc-0535,currency-05,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0535,Currency05Application,applications/backend/services/currency/currency-05,/api/v1/currency/05,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_05,currency,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-05,retail-currency,PLANNED
129,736,54,currency,svc-0536,currency-06,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0536,Currency06Application,applications/backend/services/currency/currency-06,/api/v1/currency/06,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_06,currency,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-06,retail-currency,PLANNED
129,737,54,currency,svc-0537,currency-07,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0537,Currency07Application,applications/backend/services/currency/currency-07,/api/v1/currency/07,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_07,currency,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-07,retail-currency,PLANNED
129,738,54,currency,svc-0538,currency-08,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0538,Currency08Application,applications/backend/services/currency/currency-08,/api/v1/currency/08,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_08,currency,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-08,retail-currency,PLANNED
129,739,54,currency,svc-0539,currency-09,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0539,Currency09Application,applications/backend/services/currency/currency-09,/api/v1/currency/09,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_09,currency,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-09,retail-currency,PLANNED
129,740,54,currency,svc-0540,currency-10,SHARED_API_SERVICE,team-054,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.currency.service0540,Currency10Application,applications/backend/services/currency/currency-10,/api/v1/currency/10,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,currency_svc_10,currency,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,currency-10,retail-currency,PLANNED
129,741,55,international,svc-0541,international-01,SHARED_API_SERVICE,team-055,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.international.service0541,International01Application,applications/backend/services/international/international-01,/api/v1/international/01,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,international_svc_01,international,Flyway,10,10,0,9,2,9,2,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,international-01,retail-international,PLANNED
129,742,55,international,svc-0542,international-02,SHARED_API_SERVICE,team-055,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.international.service0542,International02Application,applications/backend/services/international/international-02,/api/v1/international/02,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,international_svc_02,international,Flyway,10,10,0,9,2,9,2,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,international-02,retail-international,PLANNED
129,743,55,international,svc-0543,international-03,SHARED_API_SERVICE,team-055,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.international.service0543,International03Application,applications/backend/services/international/international-03,/api/v1/international/03,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,international_svc_03,international,Flyway,10,10,0,9,2,9,2,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,international-03,retail-international,PLANNED
129,744,55,international,svc-0544,international-04,SHARED_API_SERVICE,team-055,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.international.service0544,International04Application,applications/backend/services/international/international-04,/api/v1/international/04,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,international_svc_04,international,Flyway,10,10,0,6,2,6,2,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,international-04,retail-international,PLANNED
