domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,datastore,database_name,schema_name,table_name,full_table_name,table_class,cdc_enabled,kafka_topic,bronze_target,silver_target,gold_target,purpose,data_classification,postgres_cluster_role,postgres_version,ha_manager,connection_pooler,replication_mode,replica_count,sharding_strategy,cdc_connector,wal_level,logical_publication,replication_slot,outgoing_relationship_count,incoming_relationship_count,related_domains,relationship_enforcement,cross_db_key_standard,cross_db_join_policy
1,identity,identity-platform,svc-0001,identity-01,team-001,pg-cluster-001,PostgreSQL,identity_svc_01,identity,account_identity,identity_svc_01.identity.account_identity,transactional,Y,fk.pg.cdc.identity.account_identity,bronze.identity_account_identity,silver.identity_account_identity,gold.identity_account_metrics,Simulated identity data for account operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-001,logical,pub_identity,slot_001_identity,0,5,customer|iam|privacy|security|seller,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0591,logistics-01,team-060,pg-cluster-310,PostgreSQL,logistics_svc_01,logistics,mapping_logistics,logistics_svc_01.logistics.mapping_logistics,history,Y,fk.pg.cdc.logistics.mapping_logistics,bronze.logistics_mapping_logistics,silver.logistics_mapping_logistics,gold.logistics_mapping_metrics,Simulated logistics data for mapping operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-310,logical,pub_logistics,slot_310_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-311,PostgreSQL,logistics_svc_02,logistics,item_logistics,logistics_svc_02.logistics.item_logistics,transactional,Y,fk.pg.cdc.logistics.item_logistics,bronze.logistics_item_logistics,silver.logistics_item_logistics,gold.logistics_item_metrics,Simulated logistics data for item operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-311,logical,pub_logistics,slot_311_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-312,PostgreSQL,logistics_svc_02,logistics,detail_logistics,logistics_svc_02.logistics.detail_logistics,transactional,Y,fk.pg.cdc.logistics.detail_logistics,bronze.logistics_detail_logistics,silver.logistics_detail_logistics,gold.logistics_detail_metrics,Simulated logistics data for detail operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-312,logical,pub_logistics,slot_312_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-313,PostgreSQL,logistics_svc_02,logistics,snapshot_logistics,logistics_svc_02.logistics.snapshot_logistics,transactional,Y,fk.pg.cdc.logistics.snapshot_logistics,bronze.logistics_snapshot_logistics,silver.logistics_snapshot_logistics,gold.logistics_snapshot_metrics,Simulated logistics data for snapshot operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-313,logical,pub_logistics,slot_313_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-314,PostgreSQL,logistics_svc_02,logistics,transaction_logistics,logistics_svc_02.logistics.transaction_logistics,event,Y,fk.pg.cdc.logistics.transaction_logistics,bronze.logistics_transaction_logistics,silver.logistics_transaction_logistics,gold.logistics_transaction_metrics,Simulated logistics data for transaction operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-314,logical,pub_logistics,slot_314_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-315,PostgreSQL,logistics_svc_02,logistics,request_logistics,logistics_svc_02.logistics.request_logistics,reference,Y,fk.pg.cdc.logistics.request_logistics,bronze.logistics_request_logistics,silver.logistics_request_logistics,gold.logistics_request_metrics,Simulated logistics data for request operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-315,logical,pub_logistics,slot_315_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-316,PostgreSQL,logistics_svc_02,logistics,response_logistics,logistics_svc_02.logistics.response_logistics,transactional,Y,fk.pg.cdc.logistics.response_logistics,bronze.logistics_response_logistics,silver.logistics_response_logistics,gold.logistics_response_metrics,Simulated logistics data for response operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-316,logical,pub_logistics,slot_316_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-317,PostgreSQL,logistics_svc_02,logistics,attempt_logistics,logistics_svc_02.logistics.attempt_logistics,transactional,Y,fk.pg.cdc.logistics.attempt_logistics,bronze.logistics_attempt_logistics,silver.logistics_attempt_logistics,gold.logistics_attempt_metrics,Simulated logistics data for attempt operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-317,logical,pub_logistics,slot_317_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-318,PostgreSQL,logistics_svc_02,logistics,allocation_logistics,logistics_svc_02.logistics.allocation_logistics,transactional,Y,fk.pg.cdc.logistics.allocation_logistics,bronze.logistics_allocation_logistics,silver.logistics_allocation_logistics,gold.logistics_allocation_metrics,Simulated logistics data for allocation operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-318,logical,pub_logistics,slot_318_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-319,PostgreSQL,logistics_svc_02,logistics,reservation_logistics,logistics_svc_02.logistics.reservation_logistics,transactional,Y,fk.pg.cdc.logistics.reservation_logistics,bronze.logistics_reservation_logistics,silver.logistics_reservation_logistics,gold.logistics_reservation_metrics,Simulated logistics data for reservation operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-319,logical,pub_logistics,slot_319_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0592,logistics-02,team-060,pg-cluster-320,PostgreSQL,logistics_svc_02,logistics,movement_logistics,logistics_svc_02.logistics.movement_logistics,history,Y,fk.pg.cdc.logistics.movement_logistics,bronze.logistics_movement_logistics,silver.logistics_movement_logistics,gold.logistics_movement_metrics,Simulated logistics data for movement operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-320,logical,pub_logistics,slot_320_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-321,PostgreSQL,logistics_svc_03,logistics,adjustment_logistics,logistics_svc_03.logistics.adjustment_logistics,event,Y,fk.pg.cdc.logistics.adjustment_logistics,bronze.logistics_adjustment_logistics,silver.logistics_adjustment_logistics,gold.logistics_adjustment_metrics,Simulated logistics data for adjustment operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-321,logical,pub_logistics,slot_321_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-322,PostgreSQL,logistics_svc_03,logistics,configuration_logistics,logistics_svc_03.logistics.configuration_logistics,transactional,Y,fk.pg.cdc.logistics.configuration_logistics,bronze.logistics_configuration_logistics,silver.logistics_configuration_logistics,gold.logistics_configuration_metrics,Simulated logistics data for configuration operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-322,logical,pub_logistics,slot_322_logistics,3,5,reverse_logistics|shipping|supply_chain|sustainability|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-323,PostgreSQL,logistics_svc_03,logistics,policy_logistics,logistics_svc_03.logistics.policy_logistics,transactional,Y,fk.pg.cdc.logistics.policy_logistics,bronze.logistics_policy_logistics,silver.logistics_policy_logistics,gold.logistics_policy_metrics,Simulated logistics data for policy operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-323,logical,pub_logistics,slot_323_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-324,PostgreSQL,logistics_svc_03,logistics,document_logistics,logistics_svc_03.logistics.document_logistics,transactional,Y,fk.pg.cdc.logistics.document_logistics,bronze.logistics_document_logistics,silver.logistics_document_logistics,gold.logistics_document_metrics,Simulated logistics data for document operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-324,logical,pub_logistics,slot_324_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-325,PostgreSQL,logistics_svc_03,logistics,metric_logistics,logistics_svc_03.logistics.metric_logistics,reference,Y,fk.pg.cdc.logistics.metric_logistics,bronze.logistics_metric_logistics,silver.logistics_metric_logistics,gold.logistics_metric_metrics,Simulated logistics data for metric operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-325,logical,pub_logistics,slot_325_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-326,PostgreSQL,logistics_svc_03,logistics,score_logistics,logistics_svc_03.logistics.score_logistics,transactional,Y,fk.pg.cdc.logistics.score_logistics,bronze.logistics_score_logistics,silver.logistics_score_logistics,gold.logistics_score_metrics,Simulated logistics data for score operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-326,logical,pub_logistics,slot_326_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-327,PostgreSQL,logistics_svc_03,logistics,segment_logistics,logistics_svc_03.logistics.segment_logistics,transactional,Y,fk.pg.cdc.logistics.segment_logistics,bronze.logistics_segment_logistics,silver.logistics_segment_logistics,gold.logistics_segment_metrics,Simulated logistics data for segment operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-327,logical,pub_logistics,slot_327_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-328,PostgreSQL,logistics_svc_03,logistics,campaign_logistics,logistics_svc_03.logistics.campaign_logistics,event,Y,fk.pg.cdc.logistics.campaign_logistics,bronze.logistics_campaign_logistics,silver.logistics_campaign_logistics,gold.logistics_campaign_metrics,Simulated logistics data for campaign operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-328,logical,pub_logistics,slot_328_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-329,PostgreSQL,logistics_svc_03,logistics,offer_logistics,logistics_svc_03.logistics.offer_logistics,transactional,Y,fk.pg.cdc.logistics.offer_logistics,bronze.logistics_offer_logistics,silver.logistics_offer_logistics,gold.logistics_offer_metrics,Simulated logistics data for offer operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-329,logical,pub_logistics,slot_329_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0593,logistics-03,team-060,pg-cluster-330,PostgreSQL,logistics_svc_03,logistics,redemption_logistics,logistics_svc_03.logistics.redemption_logistics,history,Y,fk.pg.cdc.logistics.redemption_logistics,bronze.logistics_redemption_logistics,silver.logistics_redemption_logistics,gold.logistics_redemption_metrics,Simulated logistics data for redemption operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-330,logical,pub_logistics,slot_330_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-331,PostgreSQL,logistics_svc_04,logistics,ledger_logistics,logistics_svc_04.logistics.ledger_logistics,transactional,Y,fk.pg.cdc.logistics.ledger_logistics,bronze.logistics_ledger_logistics,silver.logistics_ledger_logistics,gold.logistics_ledger_metrics,Simulated logistics data for ledger operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-331,logical,pub_logistics,slot_331_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-332,PostgreSQL,logistics_svc_04,logistics,balance_logistics,logistics_svc_04.logistics.balance_logistics,transactional,Y,fk.pg.cdc.logistics.balance_logistics,bronze.logistics_balance_logistics,silver.logistics_balance_logistics,gold.logistics_balance_metrics,Simulated logistics data for balance operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-332,logical,pub_logistics,slot_332_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-333,PostgreSQL,logistics_svc_04,logistics,invoice_logistics,logistics_svc_04.logistics.invoice_logistics,transactional,Y,fk.pg.cdc.logistics.invoice_logistics,bronze.logistics_invoice_logistics,silver.logistics_invoice_logistics,gold.logistics_invoice_metrics,Simulated logistics data for invoice operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-333,logical,pub_logistics,slot_333_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-334,PostgreSQL,logistics_svc_04,logistics,line_logistics,logistics_svc_04.logistics.line_logistics,transactional,Y,fk.pg.cdc.logistics.line_logistics,bronze.logistics_line_logistics,silver.logistics_line_logistics,gold.logistics_line_metrics,Simulated logistics data for line operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-334,logical,pub_logistics,slot_334_logistics,3,5,reverse_logistics|shipping|supply_chain|sustainability|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-335,PostgreSQL,logistics_svc_04,logistics,batch_logistics,logistics_svc_04.logistics.batch_logistics,event,Y,fk.pg.cdc.logistics.batch_logistics,bronze.logistics_batch_logistics,silver.logistics_batch_logistics,gold.logistics_batch_metrics,Simulated logistics data for batch operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-335,logical,pub_logistics,slot_335_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-336,PostgreSQL,logistics_svc_04,logistics,job_logistics,logistics_svc_04.logistics.job_logistics,transactional,Y,fk.pg.cdc.logistics.job_logistics,bronze.logistics_job_logistics,silver.logistics_job_logistics,gold.logistics_job_metrics,Simulated logistics data for job operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-336,logical,pub_logistics,slot_336_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-337,PostgreSQL,logistics_svc_04,logistics,task_logistics,logistics_svc_04.logistics.task_logistics,transactional,Y,fk.pg.cdc.logistics.task_logistics,bronze.logistics_task_logistics,silver.logistics_task_logistics,gold.logistics_task_metrics,Simulated logistics data for task operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-337,logical,pub_logistics,slot_337_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-338,PostgreSQL,logistics_svc_04,logistics,run_logistics,logistics_svc_04.logistics.run_logistics,transactional,Y,fk.pg.cdc.logistics.run_logistics,bronze.logistics_run_logistics,silver.logistics_run_logistics,gold.logistics_run_metrics,Simulated logistics data for run operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-338,logical,pub_logistics,slot_338_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-339,PostgreSQL,logistics_svc_04,logistics,checkpoint_logistics,logistics_svc_04.logistics.checkpoint_logistics,transactional,Y,fk.pg.cdc.logistics.checkpoint_logistics,bronze.logistics_checkpoint_logistics,silver.logistics_checkpoint_logistics,gold.logistics_checkpoint_metrics,Simulated logistics data for checkpoint operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-339,logical,pub_logistics,slot_339_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0594,logistics-04,team-060,pg-cluster-340,PostgreSQL,logistics_svc_04,logistics,exception_logistics,logistics_svc_04.logistics.exception_logistics,history,Y,fk.pg.cdc.logistics.exception_logistics,bronze.logistics_exception_logistics,silver.logistics_exception_logistics,gold.logistics_exception_metrics,Simulated logistics data for exception operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-340,logical,pub_logistics,slot_340_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-341,PostgreSQL,logistics_svc_05,logistics,alert_logistics,logistics_svc_05.logistics.alert_logistics,transactional,Y,fk.pg.cdc.logistics.alert_logistics,bronze.logistics_alert_logistics,silver.logistics_alert_logistics,gold.logistics_alert_metrics,Simulated logistics data for alert operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-341,logical,pub_logistics,slot_341_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-342,PostgreSQL,logistics_svc_05,logistics,case_logistics,logistics_svc_05.logistics.case_logistics,event,Y,fk.pg.cdc.logistics.case_logistics,bronze.logistics_case_logistics,silver.logistics_case_logistics,gold.logistics_case_metrics,Simulated logistics data for case operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-342,logical,pub_logistics,slot_342_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-343,PostgreSQL,logistics_svc_05,logistics,decision_logistics,logistics_svc_05.logistics.decision_logistics,transactional,Y,fk.pg.cdc.logistics.decision_logistics,bronze.logistics_decision_logistics,silver.logistics_decision_logistics,gold.logistics_decision_metrics,Simulated logistics data for decision operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-343,logical,pub_logistics,slot_343_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-344,PostgreSQL,logistics_svc_05,logistics,workflow_logistics,logistics_svc_05.logistics.workflow_logistics,transactional,Y,fk.pg.cdc.logistics.workflow_logistics,bronze.logistics_workflow_logistics,silver.logistics_workflow_logistics,gold.logistics_workflow_metrics,Simulated logistics data for workflow operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-344,logical,pub_logistics,slot_344_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-345,PostgreSQL,logistics_svc_05,logistics,approval_logistics,logistics_svc_05.logistics.approval_logistics,reference,Y,fk.pg.cdc.logistics.approval_logistics,bronze.logistics_approval_logistics,silver.logistics_approval_logistics,gold.logistics_approval_metrics,Simulated logistics data for approval operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-345,logical,pub_logistics,slot_345_logistics,0,5,reverse_logistics|shipping|supply_chain|sustainability|transport,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-346,PostgreSQL,logistics_svc_05,logistics,assignment_logistics,logistics_svc_05.logistics.assignment_logistics,transactional,Y,fk.pg.cdc.logistics.assignment_logistics,bronze.logistics_assignment_logistics,silver.logistics_assignment_logistics,gold.logistics_assignment_metrics,Simulated logistics data for assignment operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-346,logical,pub_logistics,slot_346_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-347,PostgreSQL,logistics_svc_05,logistics,schedule_logistics,logistics_svc_05.logistics.schedule_logistics,transactional,Y,fk.pg.cdc.logistics.schedule_logistics,bronze.logistics_schedule_logistics,silver.logistics_schedule_logistics,gold.logistics_schedule_metrics,Simulated logistics data for schedule operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-347,logical,pub_logistics,slot_347_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-348,PostgreSQL,logistics_svc_05,logistics,capacity_logistics,logistics_svc_05.logistics.capacity_logistics,transactional,Y,fk.pg.cdc.logistics.capacity_logistics,bronze.logistics_capacity_logistics,silver.logistics_capacity_logistics,gold.logistics_capacity_metrics,Simulated logistics data for capacity operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-348,logical,pub_logistics,slot_348_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-349,PostgreSQL,logistics_svc_05,logistics,availability_logistics,logistics_svc_05.logistics.availability_logistics,event,Y,fk.pg.cdc.logistics.availability_logistics,bronze.logistics_availability_logistics,silver.logistics_availability_logistics,gold.logistics_availability_metrics,Simulated logistics data for availability operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-349,logical,pub_logistics,slot_349_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0595,logistics-05,team-060,pg-cluster-350,PostgreSQL,logistics_svc_05,logistics,forecast_logistics,logistics_svc_05.logistics.forecast_logistics,history,Y,fk.pg.cdc.logistics.forecast_logistics,bronze.logistics_forecast_logistics,silver.logistics_forecast_logistics,gold.logistics_forecast_metrics,Simulated logistics data for forecast operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-350,logical,pub_logistics,slot_350_logistics,3,0,shipping|transport|warehouse,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0596,logistics-06,team-060,pg-cluster-351,PostgreSQL,logistics_svc_06,logistics,plan_logistics,logistics_svc_06.logistics.plan_logistics,transactional,Y,fk.pg.cdc.logistics.plan_logistics,bronze.logistics_plan_logistics,silver.logistics_plan_logistics,gold.logistics_plan_metrics,Simulated logistics data for plan operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-351,logical,pub_logistics,slot_351_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
60,logistics,logistics-platform,svc-0596,logistics-06,team-060,pg-cluster-352,PostgreSQL,logistics_svc_06,logistics,target_logistics,logistics_svc_06.logistics.target_logistics,transactional,Y,fk.pg.cdc.logistics.target_logistics,bronze.logistics_target_logistics,silver.logistics_target_logistics,gold.logistics_target_metrics,Simulated logistics data for target operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-352,logical,pub_logistics,slot_352_logistics,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
